antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"APP_CAT#SUP:SYSTEM:m, LOC_LABEL#SUP:work:m, ACT_DUR_RUNNING#SUM:m",LOC_LABEL#SUP:home:m,0.35543246535708845,0.8048385868737628,0.30423899802040505,0.8559685106838751,1.0635281715414722,0.018173234873348376,1.3549912873419703,0.09267208412195163
APP_CAT#SUP:UNKNOWN:m,LOC_LABEL#SUP:home:m,0.4647003959189889,0.8048385868737628,0.39738465052535404,0.8551416224629815,1.0625007751984297,0.02337584055423697,1.347256654703066,0.1098902663924318
"APP_CAT#SUP:SYSTEM:m, ACT_DUR_RUNNING#SUM:m",LOC_LABEL#SUP:home:m,0.35593688137657986,0.8048385868737628,0.304343688137658,0.8550496002566914,1.0623864389727677,0.01787195151427734,1.346401344679607,0.09117572969159571
"APP_CAT#SUP:SOCIAL:m, APP_CAT#SUP:SYSTEM:m, ACT_DUR_RUNNING#SUM:m",LOC_LABEL#SUP:home:m,0.35593688137657986,0.8048385868737628,0.304343688137658,0.8550496002566914,1.0623864389727677,0.01787195151427734,1.346401344679607,0.09117572969159571
"LOC_LABEL#SUP:work:m, ACT_DUR_RUNNING#SUM:m",LOC_LABEL#SUP:home:m,0.4859429724379473,0.8048385868737628,0.4139542409014771,0.8518576548698564,1.0584204941996258,0.022848585663283738,1.3173911413025579,0.10737314781356998
ACT_DUR_RUNNING#SUM:m,LOC_LABEL#SUP:home:m,0.48644738845743873,0.8048385868737628,0.41405893101873004,0.8511895445296603,1.05759037701701,0.022547302304212702,1.3114764853678986,0.10603457232980683
"APP_CAT#SUP:SOCIAL:m, LOC_LABEL#SUP:work:m, ACT_DUR_RUNNING#SUM:m",LOC_LABEL#SUP:home:m,0.42054971828841176,0.8048385868737628,0.3560606060606061,0.846655200506925,1.0519565218606015,0.01758596508320176,1.2726966533680895,0.08523659678793685
"APP_CAT#SUP:SOCIAL:m, ACT_DUR_RUNNING#SUM:m",LOC_LABEL#SUP:home:m,0.42105413430790317,0.8048385868737628,0.35616529617785897,0.8458895594584208,1.0510052242203154,0.01728468172413067,1.2663737280900347,0.0838246655570342
"APP_CAT#SUP:SYSTEM:m, LOC_LABEL#SUP:work:m",LOC_LABEL#SUP:home:m,0.6833409471600427,0.8048385868737628,0.5707800365463682,0.8352785515320335,1.037821204344226,0.02080087428110089,1.184796606279178,0.1150855786843279
"APP_CAT#SUP:SOCIAL:m, LOC_LABEL#SUP:work:m, APP_CAT#SUP:SYSTEM:m",LOC_LABEL#SUP:home:m,0.6833409471600427,0.8048385868737628,0.5707800365463682,0.8352785515320335,1.037821204344226,0.02080087428110089,1.184796606279178,0.1150855786843279
"LOC_LABEL#SUP:home:m, APP_DUR_HEALTH#SUM:m",APP_CAT#SUP:SOCIAL:m,0.3921215928125476,0.8731536470229938,0.3539953555657073,0.9027693502584888,1.0339180891432675,0.01161295672496604,1.3045922588631125,0.053967031094603386
"LOC_LABEL#SUP:home:m, APP_DUR_HEALTH#SUM:m, LOC_LABEL#SUP:work:m",APP_CAT#SUP:SOCIAL:m,0.38919978681285217,0.8731536470229938,0.3510735495660119,0.9020394189856702,1.0330821179767868,0.011242336289798316,1.294871382586542,0.05242751605122522
"LOC_LABEL#SUP:home:m, APP_CAT#SUP:UNKNOWN:m",APP_CAT#SUP:SOCIAL:m,0.39738465052535404,0.8731536470229938,0.3579069590376123,0.9006562245533363,1.031497981625699,0.010929102160441573,1.2768424836552363,0.05067271257236852
"LOC_LABEL#SUP:work:m, LOC_LABEL#SUP:home:m, APP_CAT#SUP:UNKNOWN:m",APP_CAT#SUP:SOCIAL:m,0.3905797929039135,0.8731536470229938,0.35110210141617176,0.8989254124125832,1.0295157278188758,0.010065930788634048,1.2549776952322464,0.047043937109419856
APP_CAT#SUP:UNKNOWN:l,LOC_LABEL#SUP:work:m,0.32589081772498857,0.979594944419065,0.32589081772498857,1.0,1.020830094823566,0.006649820248994742,inf,0.03026965974869406
"APP_CAT#SUP:SOCIAL:m, APP_CAT#SUP:SYSTEM:m, LOC_DUR_gym#SUM:m",LOC_LABEL#SUP:work:m,0.5143235114968784,0.979594944419065,0.5143235114968784,1.0,1.020830094823566,0.010494799838675406,inf,0.04201367796045522
"APP_DUR_HEALTH#SUM:m, APP_CAT#SUP:SOCIAL:m, LOC_DUR_gym#SUM:m",LOC_LABEL#SUP:work:m,0.35931551697883357,0.979594944419065,0.35931551697883357,1.0,1.020830094823566,0.007331853095045471,inf,0.03184883686384022
"APP_CAT#SUP:SOCIAL:m, LOC_DUR_gym#SUM:m, ACT_DUR_RUNNING#SUM:m",LOC_LABEL#SUP:work:m,0.3139846962083143,0.979594944419065,0.3139846962083143,1.0,1.020830094823566,0.006406875177693616,inf,0.02974431542292689
LOC_DUR_gym#SUM:m,LOC_LABEL#SUP:work:m,0.7008527485914421,0.979594944419065,0.7008527485914421,1.0,1.020830094823566,0.0143009392890594,inf,0.06821074064647482
"APP_CAT#SUP:SOCIAL:m, LOC_DUR_gym#SUM:m",LOC_LABEL#SUP:work:m,0.6211359829450281,0.979594944419065,0.6211359829450281,1.0,1.020830094823566,0.012674314255311958,inf,0.05385852090032145
"LOC_LABEL#SUP:home:m, LOC_DUR_gym#SUM:m",LOC_LABEL#SUP:work:m,0.5351187756966651,0.979594944419065,0.5351187756966651,1.0,1.020830094823566,0.010919128360492358,inf,0.0438930516316588
"LOC_LABEL#SUP:home:m, APP_CAT#SUP:SOCIAL:m, LOC_DUR_gym#SUM:m",LOC_LABEL#SUP:work:m,0.4686786203746003,0.979594944419065,0.4686786203746003,1.0,1.020830094823566,0.009563413298339651,inf,0.03840435631504472
"APP_CAT#SUP:SYSTEM:m, LOC_DUR_gym#SUM:m",LOC_LABEL#SUP:work:m,0.5143235114968784,0.979594944419065,0.5143235114968784,1.0,1.020830094823566,0.010494799838675406,inf,0.04201367796045522
"APP_DUR_HEALTH#SUM:m, LOC_DUR_gym#SUM:m",LOC_LABEL#SUP:work:m,0.36996535708847267,0.979594944419065,0.36996535708847267,1.0,1.020830094823566,0.007549163674410719,inf,0.0323871961812111
"LOC_LABEL#SUP:home:m, APP_CAT#SUP:SYSTEM:m, LOC_DUR_gym#SUM:m",LOC_LABEL#SUP:work:m,0.4017626008832039,0.979594944419065,0.4017626008832039,1.0,1.020830094823566,0.00819798820136275,inf,0.03410862579146638
"LOC_LABEL#SUP:home:m, APP_CAT#SUP:SOCIAL:m, APP_CAT#SUP:SYSTEM:m, LOC_DUR_gym#SUM:m",LOC_LABEL#SUP:work:m,0.4017626008832039,0.979594944419065,0.4017626008832039,1.0,1.020830094823566,0.00819798820136275,inf,0.03410862579146638
"LOC_DUR_gym#SUM:m, ACT_DUR_RUNNING#SUM:m",LOC_LABEL#SUP:work:m,0.36568257956448913,0.979594944419065,0.36568257956448913,1.0,1.020830094823566,0.007461773360993074,inf,0.03216852465903463
"APP_DUR_HEALTH#SUM:m, APP_CAT#SUP:SOCIAL:m, APP_CAT#SUP:SYSTEM:m, LOC_DUR_gym#SUM:m",LOC_LABEL#SUP:work:m,0.32452032891731386,0.979594944419065,0.32452032891731386,1.0,1.020830094823566,0.006621855348701078,inf,0.030208245272916788
"APP_DUR_HEALTH#SUM:m, APP_CAT#SUP:SYSTEM:m, LOC_DUR_gym#SUM:m",LOC_LABEL#SUP:work:m,0.32452032891731386,0.979594944419065,0.32452032891731386,1.0,1.020830094823566,0.006621855348701078,inf,0.030208245272916788
"LOC_LABEL#SUP:home:m, ACT_DUR_RUNNING#SUM:m",LOC_LABEL#SUP:work:m,0.41405893101873004,0.979594944419065,0.4139542409014771,0.9997471613110835,1.0205719894807843,0.00834420538396674,80.70384982765522,0.03440160539654064
"LOC_LABEL#SUP:home:m, APP_CAT#SUP:SOCIAL:m, ACT_DUR_RUNNING#SUM:m",LOC_LABEL#SUP:work:m,0.35616529617785897,0.979594944419065,0.3560606060606061,0.9997060631162655,1.020530035206671,0.007162882547256499,69.4198540914249,0.031245646926800888
"LOC_LABEL#SUP:home:m, APP_CAT#SUP:SOCIAL:m, APP_CAT#SUP:SYSTEM:m, ACT_DUR_RUNNING#SUM:m",LOC_LABEL#SUP:work:m,0.304343688137658,0.979594944419065,0.30423899802040505,0.9996560135092876,1.020478943061634,0.006105459754902676,59.319351578818925,0.028847538445862454
"LOC_LABEL#SUP:home:m, APP_CAT#SUP:SYSTEM:m, ACT_DUR_RUNNING#SUM:m",LOC_LABEL#SUP:work:m,0.304343688137658,0.979594944419065,0.30423899802040505,0.9996560135092876,1.020478943061634,0.006105459754902676,59.319351578818925,0.028847538445862454
"APP_CAT#SUP:SOCIAL:m, LOC_LABEL#SUP:work:m",LOC_LABEL#SUP:home:m,0.8527485914420588,0.8048385868737628,0.7002912288716309,0.8212165178571428,1.0203493361904987,0.01396625757681258,1.0916076294469599,0.13543842748510843
ACT_DUR_RUNNING#SUM:m,LOC_LABEL#SUP:work:m,0.48644738845743873,0.979594944419065,0.4859429724379473,0.9989630615119737,1.019771556808508,0.009421569979183309,19.67817360099461,0.0377531358038378
"APP_CAT#SUP:SOCIAL:m, APP_CAT#SUP:SYSTEM:m",LOC_LABEL#SUP:home:m,0.7037460027409776,0.8048385868737628,0.5775848941678088,0.8207292004760359,1.019743851576497,0.011182955803701211,1.0886402785309661,0.06535466054520386
APP_CAT#SUP:SYSTEM:m,LOC_LABEL#SUP:home:m,0.7037460027409776,0.8048385868737628,0.5775848941678088,0.8207292004760359,1.019743851576497,0.011182955803701211,1.0886402785309661,0.06535466054520386
"APP_CAT#SUP:SOCIAL:m, ACT_DUR_RUNNING#SUM:m",LOC_LABEL#SUP:work:m,0.42105413430790317,0.979594944419065,0.42054971828841176,0.9988020162292895,1.0196071569373146,0.008087216993643787,17.032831395398567,0.03321572932545136
"APP_CAT#SUP:SYSTEM:m, ACT_DUR_RUNNING#SUM:m",LOC_LABEL#SUP:work:m,0.35593688137657986,0.979594944419065,0.35543246535708845,0.9985828498088184,1.0193834252595229,0.006758495828302347,14.398654220214627,0.029523274569663895
"APP_CAT#SUP:SOCIAL:m, APP_CAT#SUP:SYSTEM:m, ACT_DUR_RUNNING#SUM:m",LOC_LABEL#SUP:work:m,0.35593688137657986,0.979594944419065,0.35543246535708845,0.9985828498088184,1.0193834252595229,0.006758495828302347,14.398654220214627,0.029523274569663895
APP_DUR_HEALTH#SUM:m,APP_CAT#SUP:SOCIAL:m,0.5106688746764123,0.8731536470229938,0.4528894472361809,0.8868553963136218,1.0156922545503233,0.006997056891343334,1.1210994501214337,0.03157332809119302
LOC_DUR_gym#SUM:m,APP_CAT#SUP:SOCIAL:m,0.7008527485914421,0.8731536470229938,0.6211359829450281,0.8862574687669744,1.0150074637936382,0.009183849486321116,1.1152059972811286,0.04942572535513416
"LOC_LABEL#SUP:work:m, LOC_DUR_gym#SUM:m",APP_CAT#SUP:SOCIAL:m,0.7008527485914421,0.8731536470229938,0.6211359829450281,0.8862574687669744,1.0150074637936382,0.009183849486321116,1.1152059972811286,0.04942572535513416
"LOC_LABEL#SUP:home:m, APP_DUR_HEALTH#SUM:m",LOC_LABEL#SUP:work:m,0.3921215928125476,0.979594944419065,0.38919978681285217,0.9925487245455208,1.0132236085948134,0.005079456896129375,2.7384648045280366,0.021469798513501916
"LOC_LABEL#SUP:home:m, APP_DUR_HEALTH#SUM:m, APP_CAT#SUP:SOCIAL:m",LOC_LABEL#SUP:work:m,0.3539953555657073,0.979594944419065,0.3510735495660119,0.9917462024465654,1.012404369884439,0.004301488906015671,2.4722020922895047,0.018966406592924926
LOC_LABEL#SUP:work:m,LOC_LABEL#SUP:home:m,0.979594944419065,0.8048385868737628,0.7980337292523222,0.8146568475050521,1.01219904312668,0.009617918477399678,1.05297341983841,0.5906389211709352
LOC_LABEL#SUP:home:m,LOC_LABEL#SUP:work:m,0.8048385868737628,0.979594944419065,0.7980337292523222,0.991545065392711,1.01219904312668,0.009617918477399678,2.4133901122480417,0.06175411328345287
"LOC_LABEL#SUP:home:m, APP_CAT#SUP:SOCIAL:m",LOC_LABEL#SUP:work:m,0.7070960864930714,0.979594944419065,0.7002912288716309,0.9903763325078065,1.0110059654249597,0.0076234773245121845,2.120299313903684,0.03716629345525987
"LOC_LABEL#SUP:home:m, APP_CAT#SUP:SYSTEM:m",LOC_LABEL#SUP:work:m,0.5775848941678088,0.979594944419065,0.5707800365463682,0.9882184286844187,1.0088031122603105,0.00498079424676201,1.7319468714626323,0.020658100519182047
"LOC_LABEL#SUP:home:m, APP_CAT#SUP:SOCIAL:m, APP_CAT#SUP:SYSTEM:m",LOC_LABEL#SUP:work:m,0.5775848941678088,0.979594944419065,0.5707800365463682,0.9882184286844187,1.0088031122603105,0.00498079424676201,1.7319468714626323,0.020658100519182047
APP_DUR_HEALTH#SUM:m,LOC_LABEL#SUP:work:m,0.5106688746764123,0.979594944419065,0.5038735343383585,0.9866932553068566,1.0072461693766714,0.0036248864331718256,1.53343706905635,0.014701783252665985
APP_CAT#SUP:SOCIAL:m,LOC_LABEL#SUP:home:m,0.8731536470229938,0.8048385868737628,0.7070960864930714,0.8098186257411929,1.0061876243866166,0.004348339099412901,1.0261857339439198,0.04848048835125764
